image_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
aardvark_01b.jpg,0.0034122015325045484,0.11009447153237714,0.8582517215060831,0.020173210325017822,0.0353932456035307,0.011714183182232107,0.015541991267431315,0.05746190759357304,0.05657959466241707,0.028847134140050953,0.008283830960707667,0.004049875868080833,0.012500602457418773,0.010418805719524356,0.009434355801105767,0.028093850508481746,0.006595846388407576,0.003374597535797411,0.04210132637541828,0.005799689187450565,0.035995395920685194,0.04535713771501236,0.0066945468602732875,0.02201269774412558,0.008673702579589715,0.027832539480820356,0.012490286797640677,0.0030844028645437126,0.005726796205792139,0.1445505956815834,0.0005512631508267094,0.012812667128961218,0.016341012684077387,0.01769255431550043,0.02156553094286235,0.009140751446310899,0.00892058825817648,0.053428124597981054,0.026706473744967794,0.13094663016769348,0.010704071820415911,0.17339459877332933,0.031968283528215846,0.00695909673067283,0.006303256209830846,0.006942717750785538,0.00843705512200749,0.047216545918964827,0.010810369443536588,0.008207278657356603,0.01173833321097108,0.003950778692322676,0.00986685203051158,0.009580654626475303,0.043292318409281355,0.0054247265703338855,0.0020636103862814318,0.04010090352345791,0.04851253949542333,0.010195655025021979,0.0434411041061409,0.02895683363490671,0.0061927639864777125,0.01941730328517363,0.008763539029037152,0.04133178060140953
abacus_01b.jpg,0.3456143010175235,0.060955798328772,0.015992558581854645,0.0007198129293988313,0.022740877627324067,0.16384405581485648,0.23314966047695945,0.01789314926899592,0.07448760720863942,0.31242848794346606,0.21657669782055,0.10118383912388797,0.04763570977286269,0.03929315733832841,0.17213335211040745,0.1494261082567061,0.03787779393034875,0.017169547783460023,0.01914601216575281,0.23833493901476852,0.026637898314576976,0.016334736067697208,0.31495111169250717,0.033351576415357714,0.15681872333217545,0.13615047227394816,0.031050500921636998,0.013641255212767827,0.006462409192317487,0.0005454722674552568,0.03571051361722381,0.10045756667995304,0.25679925540707066,0.043645471822339396,0.0037327409947352026,0.1627425232258856,0.09393310275011003,0.09451322513263509,0.02249737480042273,0.010211453893395362,0.05188413131145706,0.01716540412978913,0.011476020913553795,0.009104074677023559,0.0009967407339315773,0.006259211209171675,0.14118153624930133,0.005410735965250999,0.026839274448682546,0.010810728786617249,0.013426984843583418,0.04423033563152388,0.06441241520098252,0.036505350622949746,0.03936483575396,0.013795423583674648,0.00218142957429153,0.009813330290120836,0.012702978502705228,0.023772060486988007,0.017977054859394093,0.052919490430591284,0.21970696324679087,0.03703380911636107,0.0508217582875386,0.014991227690095801
accordion_01b.jpg,0.3223020891621714,0.020529962603182142,0.0060738649011851005,0.053919493994600436,0.017768884491843235,0.12140417344746632,0.1848430383647698,0.10454821418965943,0.04072149513731033,0.019990267336160335,0.3881955186566155,0.053483304479127615,0.015796425188573996,0.008054134651980247,0.14418253054961006,0.14032287339129385,0.014968428084881096,0.0113427888622848,0.013042364116976107,0.23448782422061293,0.02353296759445248,0.07293167476524336,0.014402991897825687,0.016683063822447386,0.023954845881148473,0.0011412296827028828,0.23676470892834542,0.008911874358292812,0.02418127685492575,0.01634662359872029,0.04151216675216579,0.5571908116631661,0.346884101268482,0.04761747226241084,0.016034433938280215,0.004368290179408332,0.008328234625159955,0.14213715788605777,0.00567525662628857,0.014451892445442123,0.0031831206582403774,0.03823339549551004,0.006710881007186453,0.019159793550289714,0.02182076506466472,0.010594743216528051,0.00811052434414122,0.01106998836606779,0.11639285771793613,0.0095833568320987,0.02615109101272049,0.02879293515003567,0.006080367720298462,0.015539154562885469,0.051354319677371564,0.008187294698775584,0.002568902289413128,0.02360299941721551,0.03208472427209291,0.011033463077890066,0.005499761005795161,0.018747608696033622,0.021023119884467364,0.00934894694749877,0.003991949627624215,0.0070683044213879845
acorn_01b.jpg,0.12183741757239536,0.40210645690304503,0.2500262483371725,0.028814935913165658,0.3575931500160381,0.005873097748311624,0.13291280334455774,0.005693165701240422,0.014755941524637604,0.4185020005364415,0.02749146379928174,0.03307820667622655,0.025625933856496155,0.06343395863606203,0.011049135598790883,0.03474702854851748,0.05185660114818264,0.04484794924903317,0.007803962580531213,0.008903726304885874,0.17076933196784766,0.009209344538176387,0.15232253575841112,0.04356672881684264,0.01956579009553891,0.008295113925867256,0.008191446503896324,0.017862744361076363,0.025650920767419136,0.02018176391305452,0.014575367890534915,0.005543424926174114,0.02210603592056867,0.03821366083543681,0.00936705199689065,0.47982877045606653,0.019232365908254237,0.005870950860208876,0.01191101080732453,0.07267502908404293,0.00848523019058777,0.14012223903912407,0.006863370858712837,0.03974931247162003,0.05079599427173042,0.03595105746783166,0.008257001822119829,0.04632777703953211,0.019617487949026968,0.046259620050233284,0.0707649433164079,0.011740629202677247,0.008691743775957786,0.03110465915440308,0.031151396850660828,0.011076826073912232,0.04005267139472869,0.07394161222946287,0.07540498224272603,0.015329756043558058,0.005879538752263694,0.022897627290681614,0.01474940813758733,0.03828290740186484,0.005304857462509794,0.029739207073820613
air_conditioner_01b.jpg,0.33532741042310815,0.019589389901413377,0.0024083316339410677,0.08661669286208591,0.044349208224604496,0.5001435311746423,0.007137512947716725,0.12044481301238122,0.03880264656109263,0.019500207605815948,0.4941650187495767,0.011112149023237886,0.08868628076597587,0.02978143430116447,0.022092887631969687,0.015808944456959986,0.021739522281215718,0.00881319018932676,0.008157899212061774,0.04854999269030832,0.002707662721895324,0.1720700533852159,0.01590346323505555,0.06056084971521186,0.0073727997924624275,0.014750902570058799,0.009412535049159822,0.1431006266518644,0.04636492047932303,0.011311195880550429,0.006326714723907991,0.034145524913050646,0.31624304041264334,0.007968807992159198,0.015296898907810327,0.01260926671814426,0.01635580213124506,0.06828998924605668,0.0494724814005973,0.012223358062461552,0.003717468234520497,0.012868924360062222,0.01953143581016976,0.19794376597106694,0.011897984790473189,0.09490745098430897,0.025798176708857912,0.030152189411586452,0.05747446626063328,0.002407589852005214,0.041710592061427715,0.01917049776251037,0.00032961457323551417,0.04632692385444841,0.022589376139091337,0.0023827980664128815,0.0097753601574582,0.026006584827029222,0.03313507662464086,0.006887085464172607,0.03840480146568779,0.17434839448532063,0.010098095756134441,0.012123745986788233,0.004105181757056247,0.0054309984317016695
air_mattress_01b.jpg,0.20080716379800245,0.08397109634069234,0.00824853518288147,0.3360153710527744,0.004349625736770881,0.5177127966368316,0.05032590015920488,0.12447317257667678,0.01985406476071055,0.17021881565115746,0.1296273125760803,0.07319855323314846,0.015963164453715806,0.034483312843151995,0.044594344058624676,0.11882985863781194,0.018999912371616967,0.030123727265879842,0.05374709083039174,0.11787541080983308,0.004450987657010824,0.004629719742736191,0.005901846213694052,0.1116463988967497,0.014882072983804655,0.013024797742561468,0.03888579950095515,0.03705697825396876,0.1381581635020198,0.02532061315112494,0.15233781700971938,0.1374694746761674,0.19262165176187018,0.010772405424461357,0.04177798009729122,0.010104614198859992,0.008992763232961092,0.17641241766611684,0.009592557101823067,0.011724839844328651,0.012891570446304868,0.01013318570985204,0.012143274143465428,0.04023107674317279,0.004524268511824305,0.02343461220063014,0.015843616648873047,0.03808672917561003,0.04223920271523612,0.02170117242684784,0.0058744767019103215,0.0045495196655797555,0.011299794040080614,0.03950890719565956,0.01188042792608337,0.017238985908959396,0.006867314122575027,0.036386654644615754,0.0033360180822589306,0.026139029584100765,0.5336169491364091,0.006597376823115853,0.00027331543328070623,0.04329894282085489,0.009649213753966462,0.002494326203183711
air_pump_01s.jpg,0.5033929381918086,0.0048825155621038474,0.019771471553737315,0.016457157258610095,0.029532364034019418,0.021251406671659215,0.0287418771853604,0.178952170328431,0.010784521875367532,0.022270105585886473,0.10732285903068937,0.07866848583382324,0.21966561909318016,0.008656045180651812,0.001891302152499057,0.2610177719933359,0.18344985776896675,0.03816703725947689,0.027794238535151568,0.007480155745487936,0.012586862458246988,0.011532784213832645,0.005417805310128522,0.2681460518532516,0.42852002370918985,0.05994560545245737,0.017958970867914342,0.016879194498578082,0.007935274286074358,0.006572390591480345,0.05657863279133543,0.0799983405329353,0.005803405229648386,0.020664176224869886,0.2960780489992084,0.056127031601356854,0.01613538964460289,0.16584033501314602,0.03741624797156004,0.037840723853606456,0.0078007964215541445,0.00559800533611337,0.012568595059145734,0.047835735483444025,0.00547520136670154,0.02948093925410115,0.017833645043706912,0.0191787877870021,0.017858065428865692,0.11972570297570959,0.0017440531737569942,0.028223868850649595,0.032476328074066876,0.009130971065072586,0.018175704333526724,0.010524558554080464,0.012069181540104919,0.00818368972008193,0.004223282000264142,0.00496567427591006,0.01314333884334843,0.013682112996537803,0.08193819539540201,0.0039882033571332,0.003944016725033025,0.00920950756717327
airbag_01b.jpg,0.29140952890713406,0.04696385097378897,0.00826327911778751,0.3008523640416631,0.02840066836347434,0.10690833063460305,0.06500127050344086,0.5818106682339542,0.06350563161739373,0.024243529477387293,0.19140725963265381,0.027040400604992895,0.024096365919046753,0.12245805809494684,0.03877137759948958,0.02830549203509131,0.0076209577765124015,0.005650713969382113,0.01159865811788757,0.021243790500354603,0.08804471818882381,0.34491279811251574,0.011287607622563263,0.0289039714826659,0.014445754403709323,0.11265680914506015,0.15004336864472215,0.0019570140464882876,0.029787243567753557,0.00951203708026027,0.017189556875678014,0.01330253258308431,0.02136349997561927,0.007039975416028817,0.06386380088925603,0.022770995875924082,0.01130159754835868,0.09627069945628355,0.01769987567603566,0.0011388477611295976,0.021818346801210874,0.019672737117497237,0.01317575172507964,0.11695723149936182,0.053505166667610266,0.03952490034025424,0.002292682259986373,0.030763841602109567,0.016826330987762303,0.010789152578166625,0.013209765008130304,0.04436603825138322,0.004986238685648704,0.02835907694921836,0.0070580356324465325,0.03953872248204035,0.11831067649432352,0.01861510144451328,0.004013232723524143,0.3140623428130745,0.01391594141104885,0.029037750360361946,0.045616837472754496,0.024400029162949585,0.08035610766660527,0.014859824960029392
airboat_01s.jpg,0.43816086299473883,0.02082201818250656,0.11605288791642643,0.029789952566251828,0.15667777933006619,0.043635825940023534,0.0035198458430682838,0.5277318197207608,0.03419186590541595,0.013539097167593083,0.18056016879913311,0.004520932870619271,0.1882494097001396,0.13861745966065153,0.0031202301848284866,0.09948576169810554,0.025734462259724256,0.006869271829112658,0.2956402617995661,0.008322224968762166,0.050508769785013764,0.02769536416568914,0.008679507091166373,0.04146730117222231,0.006468741510271588,0.12745817916669067,0.004010099849633935,0.044380303288610874,0.005343092856936087,0.027004335873731387,0.00020440495495074897,0.06348348684531649,0.12500628826509916,0.07116908676539252,0.15161340309634896,0.009290956854018345,0.009701673768014958,0.26753567128890426,0.1315695965706006,0.018015141150217004,0.011989963033367267,0.005964312811714043,0.038534154106118365,0.05604969607953322,0.006866763220423053,0.02874451282081008,0.0649444331608259,0.04022251772083619,0.028838936498657458,0.00981959943433867,0.01697908236497114,0.004076034210275214,0.029092424851618167,0.017625558907804408,0.07882124943820686,0.008710920741004168,0.024063007469133608,0.009016236012075487,0.03643711483630244,0.010120331552734934,0.011693375247929362,0.04948058937604251,0.007730024854717738,0.014201930953114084,0.021423489212174032,0.016038342558480603
aircraft_carrier_01b.jpg,0.3848132104011863,0.00108623388846529,0.03415858897000124,0.030701241184454626,0.0027141061033535904,0.11833434830467161,0.018994737559540734,0.5576469015848589,0.05572468690563792,0.03016712015055141,0.1241212038409961,0.017531097189857774,0.09574820238985841,0.010216306723202714,0.040854820250965075,0.06055750218647578,0.003099413759432141,0.002409733343670544,0.624565174828138,0.03450530273768218,0.13747748483421451,0.02530935056458997,0.014353679701992084,0.01977744656647323,0.008514335621544624,0.21366586942411997,0.009386933383061064,0.0019435828346509752,0.01339896831046827,0.024428382622658295,0.014765591482678387,0.00422579162788497,0.020091789568247177,0.02157080221376171,0.012624262668708003,0.02545754392276084,0.010097480321671192,0.01987353585723881,0.17009621784549794,0.016549188485928144,0.057153728446456414,0.0062243107766629825,0.03265716255456462,0.01752577972740928,0.010792808503421847,0.032562369344324285,0.0825631290148715,0.01895314478670978,0.0013569281689178344,0.002436844896031082,0.012156469982188525,0.016373584519080556,0.005275324759723583,0.0495256288535827,0.011089164651826668,0.0455221475142122,0.015439255827892611,0.007465399583407121,0.009311092972996449,0.0261055026708908,0.007033843487883384,0.09552566780910675,0.038218570725393065,0.037600011539701834,0.005410448626643957,0.011504481021397995
